node_id:ID,name
a8141,"Figgis, Darrell"
a8142,"Bailey, James Blake"
a8143,"Palmer, Ray"
a8144,"Boak, Arthur E. R. (Arthur Edward Romilly)"
a8145,"Macpherson, Hector"
a8146,"Baluyut, Violeta D."
a8147,"Morehart, Malcolm B."
a8148,"Compton, Paul"
a8149,"Boyd, Waldo T."
a8150,"Clark, Dale"
a8151,"Swet, Pearl Norton"
a8152,"Labriola, Antonio"
a8153,"Thomas, Hampton Sidney"
a8154,"McGivern, William P."
a8155,"Speicher, Ted"
a8156,"Du Cros, Simon, active 17th century"
a8157,"Galouye, Daniel F."
a8158,"Temple, William"
a8159,"Bell, Malcolm"
a8160,"Ludwig, Edward W."
a8161,"Gerard, Frances A."
a8162,"Kirlew, Marianne"
a8163,"South, Clark"
a8164,"Waltermire, Arthur B."
a8165,"Garson, Clee"
a8166,"Rogers, W. H. Hamilton (William Henry Hamilton)"
a8167,"Radcliffe, Ann Ward"
a8168,"Willson, Harry, active 19th century"
a8169,"Geier, Chester S."
a8170,"Enferd, Knut"
a8171,"Butler, Pierce"
a8172,"Quattrocchi, Frank"
a8173,"Plumer, William S. (William Swan)"
a8174,"Doughty, Arthur G. (Arthur George), Sir"
a8175,"Walpole, Neda A."
a8176,"Prichard, H. A. (Harold Arthur)"
a8177,"Casson, Herbert Newton"
a8178,"Mills, Harlow S. (Harlow Spencer)"
a8179,"Reinhart, Charles Stanley"
a8180,"Mullen, Stanley"
a8181,"Ward, Artemus"
a8182,"Wright, C. H. C. (Charles Henry Conrad)"
a8183,"Warner, Harry"
a8184,"McKenty, Jack"
a8185,"Curtis, Betsy"
a8186,"Beverley, Robert"
a8187,"Kohler, Kaufmann"
a8188,"Hoskins, Robert"
a8189,"Manson, George J."
a8190,"Partridge, Bellamy"
a8191,"Hardenbergh, John Leonard"
a8192,"Hall, Newton Marshall"
a8193,"Hyde, Douglas"
a8194,"Huc, Evariste Régis"
a8195,"Fiske, George Walter"
a8196,"Taylor, Jack"
a8197,"Millington, Powell"
a8198,"Nemirovich-Danchenko, Vasilii Ivanovich"
a8199,"Doull, Alexander John"
a8200,"Howard, Robert E. (Robert Ervin)"
a8201,"O'Connell, Daniel"
a8202,"Smith"
a8203,"Schoenfeld, Hermann"
a8204,"Whitney, Frederick"
a8205,"Turner, Robert"
a8206,"Allerton, J. J."
a8207,"Sweetser, M. F. (Moses Foster)"
a8208,"Hercat"
a8209,"Gosse, Philip Henry"
a8210,"Thwing, Charles Franklin"
a8211,"Rodway, James"
a8212,"Sinclair, Catherine"
a8213,"Hume, Martin A. S. (Martin Andrew Sharp)"
a8214,"Beaumont, Charles"
a8215,"Novick, Irving H."
a8216,"Wells, Nathaniel Armstrong"
a8217,"Howard, William"
a8218,"Bradshaw, William Richard"
a8219,"Van Vorst, Marie"
a8220,"Berry, Christopher"
a8221,"Alford, Henry"
a8222,"Quick, Dorothy"
a8223,"Farrar, Geraldine"
a8224,"Bicket, James"
a8225,"Speke, John Hanning"
a8226,"Ogilvie, William"
a8227,"Macaulay, James"
a8228,"Barlow, Jon C."
a8229,"Magee, Knox"
a8230,"Wingate, F. R. (Francis Reginald), Sir"
a8231,"Liston, E. J."
a8232,"Stanley, Henry M. (Henry Morton)"
a8233,"Gilder, Jeannette L. (Jeannette Leonard)"
a8234,"Larus, John Ruse"
a8235,"O'Brien, David Wright"
a8236,"Walmsley, Hugh Mulleneux"
a8237,"Fletcher, Lawrence"
a8238,"Bryden, H. A. (Henry Anderson)"
a8239,"Brereton, F. S. (Frederick Sadleir)"
a8240,"Vaughan, Arthur Owen"
a8241,"Menzies, John"
a8242,"Lévesque, Rénald"
a8243,"Russell, John"
a8244,"Mueller, A."
a8245,"Lungren, Fernand"
a8246,"Clement, E. H. (Edward Henry)"
a8247,"Kingsley, Rose Georgina"
a8248,"Walford, Edwin Alfred"
a8249,"Balmer, Clinton"
a8250,"Augustine, Saint, Bishop of Hippo"
a8251,"Bolas, Bernard D."
a8252,"McMillan, Mary Lane"
a8253,"Nicoll, W. Robertson (William Robertson), Sir"
a8254,"Cook, E. T. (Ernest Thomas)"
a8255,"Getman, Frederick Hutton"
a8256,"Frith, Henry"
a8257,"Howard, Kathleen"
a8258,"Watson, William Davy"
a8259,"Stanley, Thomas"
a8260,"Byron, May Clarissa Gillington"
a8261,"Sharp, Evelyn"
a8262,"Laughead, William B."
a8263,"Brown, Thomas Storrow"
a8264,"Sheehan, Perley Poore"
a8265,"Weeks, A. L. (Albert Loren)"
a8266,"Yapp, Arthur K. (Arthur Keysall)"
a8267,"Stanley, Monica M."
a8268,"Baring, Maurice"
a8269,"Williams &amp; Norgate"
a8270,"Irish, Annie B."
a8271,"Merwin, Henry Childs"
a8272,"Massee, George"
a8273,"Willis, Carrie Hunter"
a8274,"Schabelitz, R. F. (Rudolph Frederick)"
a8275,"Villani, Giovanni"
a8276,"Slocum, Rob R. (Rob Roy)"
a8277,"Tileston, Merrill"
a8278,"Canadian Kodak Company"
a8279,"Swiggett, S. A. (Samuel A.)"
a8280,"Riley, W. (William)"
a8281,"Thompson, Max C."
a8282,"Twain, Mark (Spirit)"
a8283,"Dawson, John William, Sir"
a8284,"Earls, Michael"
a8285,"Harvey, Ruth Sawyer"
a8286,"Bevan, J. O. (James Oliver)"
a8287,"Hargrave, John"
a8288,"Duryee, William Budington"
a8289,"Ballinger, Harry Russell"
a8290,"Balmer, Edwin"
a8291,"MacHarg, William"
a8292,"McDougall, William"
a8293,"Brewer, Luther Albertus"
a8294,"Spencer, Sanders"
a8295,"Hunt, Eleonora"
a8296,"Jenks, Albert Ernest"
a8297,"Cibber, Colley"
a8298,"Muyden, Evert van"
a8299,"Bolles, Albert Sidney"
a8300,"D'Anvers, N."
a8301,"Record, Robert"
a8302,"Lummis, Charles Fletcher"
a8303,"Brown, Ivor John Carnegie"
a8304,"Holmes, George Charles Vincent, Sir"
a8305,"Paes, Domingos, active 16th century"
a8306,"Davis, Audrey B."
a8307,"Coke, Desmond"
a8308,"Eells, Myron"
a8309,"Moody, Joel"
a8310,"Chamberlain, J. N."
a8311,"Wortabet, John"
a8312,"Kilner, Frederic Richard"
a8313,"Berry, Elmer"
a8314,"Haskell, Franklin Aretas"
a8315,"Le Mesurier, W. H."
a8316,"Granice, Harry"
a8317,"Walter, Herbert Eugene"
a8318,"Stephens, John L."
a8319,"Hausrath, Adolf"
a8320,"Bates, Katharine Lee"
a8321,"Chapin, James Paul"
a8322,"Cowdin, Robert"
a8323,"Woolson, Constance Fenimore"
a8324,"Ellwanger, William De Lancey"
a8325,"Hemphill, Vivia"
a8326,"Weyl, Walter E. (Walter Edward)"
a8327,"Moore, J. Hampton (Joseph Hampton)"
a8328,"Messenger, Ruth Ellis"
a8329,"Meldola, Raphael"
a8330,"Scott, William R. (William Rufus)"
a8331,"Brooklyn (New York, N.Y.). Committee of Ten"
a8332,"Schulz, John W. N."
a8333,"Stone, James Madison"
a8334,"Gunn, Archie"
a8335,"Wiggin, Edith E."
a8336,"Lyon, Ralph Aberdein"
a8337,"Hughson, Shirley Carter"
a8338,"Bedini, Silvio A."
a8339,"Hard, William"
a8340,"Dewey, Alfred James"
a8341,"Blumenschein, Mary Shepard Greene"
a8342,"Jones, Jenkins Lloyd"
a8343,"Smith, Sarah K."
a8344,"Livingstone, W. P. (William Pringle)"
a8345,"Jevons, William Stanley"
a8346,"MacDonagh, Michael"
a8347,"Fowler, L. N. (Lorenzo Niles)"
a8348,"Lyell, Charles, Sir"
a8349,"Dallas, Richard"
a8350,"Liljencrantz, Ottilie A. (Ottilia Adelina)"
a8351,"Rosengarten, J. G. (Joseph George)"
a8352,"Scharff, R. F. (Robert Francis)"
a8353,"Doughty, William E. (William Ellison)"
a8354,"Adler, G. J. (George J.)"
a8355,"Cary, William de la Montagne"
a8356,"Pryor, Elizabeth Brown"
a8357,"Dole, Nathan Haskell"
a8358,"Civic League (Williston, North Dakota)"
a8359,"Osborne, Thomas Mott"
a8360,"Zimmern, Helen"
a8361,"Bulfinch, Thomas"
a8362,"Chaundler, Christine"
a8363,"Netherton, Ross De Witt"
a8364,"Cassells, Joe"
a8365,"Meyer, Henry C. (Henry Coddington)"
a8366,"Hopkins, Luther W."
a8367,"Curling, H. Onslow"
a8368,"Burgett, Arthur Edward"
a8369,"Wheeler, John N. (John Neville)"
a8370,"Brown, Charles Reynolds"
a8371,"Morison, Mary"
a8372,"Bury, Herbert, Bp."
a8373,"Adams, H. C. (Henry Cadwallader)"
a8374,"Pepys, Samuel"
a8375,"Ricardo, David"
a8376,"Gladding, Effie Price"
a8377,"Baines, Thomas"
a8378,"Biddle, Violet Purton"
a8379,"Beard, James Melville"
a8380,"Harris, Joseph Theodore"
a8381,"Great Britain. Parliament"
a8382,"Prichard, Sarah J. (Sarah Johnson)"
a8383,"Turner, H. H. (Herbert Hall)"
a8384,"Maning, Frederick Edward"
a8385,"Dodge, John"
a8386,"Kennard, Nina H."
a8387,"Vallance, Aymer"
a8388,"Evans, William"
a8389,"Cobden-Sanderson, T. J. (Thomas James)"
a8390,"Harbaugh, T. C. (Thomas Chalmers)"
a8391,"Gleasner, Bill"
a8392,"Compton-Rickett, Arthur"
a8393,"Clark, William H."
a8394,"Candler, Edmund"
a8395,"Bowditch, N. I. (Nathaniel Ingersoll)"
a8396,"Phillips, Gary L."
a8397,"Broderip, Frances Freeling"
a8398,"Boys, C. V. (Charles Vernon)"
a8399,"Trecartin, John S."
a8400,"Sawyer, Robert J."
a8401,"Proudfit, Fairfax T. (Fairfax Throckmorton)"
a8402,"Haies, Edward, active 1580"
a8403,"Clark, Joan"
a8404,"Wylie, Jenny"
a8405,"Franklin, Edgar"
a8406,"Thatcher, Roscoe Wilfred"
a8407,"Lawrence Radiation Laboratory"
a8408,"Dodd, Lee Wilson"
a8409,"Shorthouse, J. H. (Joseph Henry)"
a8410,"Anderson, Sherwood"
a8411,"Gray, Elisha"
a8412,"Beard, Adelia B. (Adelia Belle)"
a8413,"Bodine, Hugh A."
a8414,"Bailey, Florence Merriam"
a8415,"Stace, W. T. (Walter Terence)"
a8416,"Fitch, Henry S. (Henry Sheldon)"
a8417,"Riker, James"
a8418,"Chadwick, G. A. (George Alexander)"
a8419,"Garner, R. L. (Richard Lynch)"
a8420,"Pocock, Roger"
a8421,"Lincoln, Francis L."
a8422,"Forbes-Mitchell, William"
a8423,"Butler, T. B. (Thomas Belden)"
a8424,"Brace, Charles Loring"
a8425,"Vide, V. V."
a8426,"Waring, George"
a8427,"Freeman, Lewis R. (Lewis Ransome)"
a8428,"Joyce, P. W. (Patrick Weston)"
a8429,"Bramston, James"
a8430,"Guerney, Bernard Guilbert"
a8431,"Thursfield, James R. (James Richard)"
a8432,"Leigh, Sarah Ann"
a8433,"Talbot, William Henry Fox"
a8434,"Costelloe, Laurence"
a8435,"Mauduit, Israel"
a8436,"Smith, Charles W."
a8437,"Hill, Headon"
a8438,"Foster, Will"
a8439,"Richardson, John, Sir"
a8440,"Chadwick, Nora K. (Nora Kershaw)"
a8441,"Holdsworth, J. H."
a8442,"Braden, James A. (James Andrew)"
a8443,"Kennedy, John Pendleton"
a8444,"Palmieri, Luigi"
a8445,"Withrow, W. H. (William Henry)"
a8446,"Smith, Arthur H."
a8447,"Bolanden, Conrad von"
a8448,"Whitham, A. R. (Arthur Richard)"
a8449,"Taylor, William"
a8450,"Forster, H. C."
a8451,"Davis, Rebecca Harding"
a8452,"Lambert, Miss (F.)"
a8453,"Caius, John"
a8454,"Davenport, Reuben Briggs"
a8455,"Wood, Norman Asa"
a8456,"Alvarez, Ticul"
a8457,"Chesterfield, Philip Dormer Stanhope, Earl of"
a8458,"Leslie, Eliza"
a8459,"Austen, Sidney"
a8460,"Nägeli, Carl"
a8461,"Brown, James Baldwin"
a8462,"Winn, Howard Elliott"
a8463,"Chatfield-Taylor, H. C. (Hobart Chatfield)"
a8464,"Grinnell, Joseph"
a8465,"De Zafra, Carlos"
a8466,"Inglis, W. H."
a8467,"Hallam, Henry"
a8468,"Platt, Dwight R."
a8469,"Bachynskyi, IUliian"
a8470,"Call, Frank Oliver"
a8471,"Watkins, Shirley"
a8472,"Balfour, Grant"
a8473,"Jenkinson, Marion Anne"
a8474,"Echols, Joan"
a8475,"Wheeler, Ruthe S."
a8476,"Martin, Absalom"
a8477,"Robinson, W. Heath (William Heath)"
a8478,"Goldoni, Carlo"
a8479,"Ticknor and Company"
a8480,"Wilson, Mary"
a8481,"Dell, Floyd"
a8482,"Philadelphia Brigade Association"
a8483,"Gill, Charles Otis"
a8484,"O'Brien, James"
a8485,"Edwards, Harry Stillwell"
a8486,"Burke, John J. (John James)"
a8487,"Bryant, Sophie (Sophie Willock)"
a8488,"Long, John Luther"
a8489,"Adams, James Meade"
a8490,"Knowles, J. Harris (John Harris)"
a8491,"Cruikshank, E. A. (Ernest Alexander)"
a8492,"Grant, Joseph W."
a8493,"Sears, Joseph Hamblen"
a8494,"Madison, Charles Allan"
a8495,"Boyd, Lucius J."
a8496,"Maclean, Norman"
a8497,"North Carolina"
a8498,"Bloundelle-Burton, John"
a8499,"Wollheim, Donald A."
a8500,"Comfield, Amelia Stratton"
a8501,"Dice, Lee R. (Lee Raymond)"
a8502,"Hammer, Bonaventure"
a8503,"Leng, Charles W. (Charles William)"
a8504,"Rohde, Eleanour Sinclair"
a8505,"Warton, Thomas"
a8506,"Daniels, Thomas"
a8507,"Ward, Herbert D. (Herbert Dickinson)"
a8508,"Comer, Cornelia A. P. (Cornelia Atwood Pratt)"
a8509,"Keep, Virginia Hynson"
a8510,"Evans, Donald"
a8511,"Royce, Josiah"
a8512,"Paston, George"
a8513,"Carter, Robert Goldthwaite"
a8514,"Prince, Val R."
a8515,"Mason, Stuart"
a8516,"Gaylord, Ilsien Nathalie"
a8517,"Holcombe, William H. (William Henry)"
a8518,"Heyse, Paul"
a8519,"Eckhardt, Carl Conrad"
a8520,"Valuy, Benôit"
a8521,"Post, Albert S."
a8522,"Frank, Helena"
a8523,"Oxley, J. Macdonald (James Macdonald)"
a8524,"Tillinghast, Pardon Elisha"
a8525,"Madders, Susan Swain"
a8526,"Stuart, Henry Waldgrave"
a8527,"Putnam, Nina Wilcox"
a8528,"Calhoun, Howell"
a8529,"Bolen, C. Edgar"
a8530,"Myrbach-Rheinfeld, Felician, Freiherr von"
a8531,"Batten, Charles"
a8532,"Tawney, R. H. (Richard Henry)"
a8533,"Böhme, Jakob"
a8534,"Müller, Karl Otfried"
a8535,"Koehler, S. R. (Sylvester Rosa)"
a8536,"Gray, Asa"
a8537,"Hayes, Kate Simpson"
a8538,"Udden, Johan August"
a8539,"Farber, Eduard"
a8540,"Knight, E. F. (Edward Frederick)"
a8541,"Bullett, Gerald"
a8542,"Plumb, Albert Hale"
a8543,"Robinson, Clara Weaver"
a8544,"Agnetti, Mary Prichard"
a8545,"Couperus, Louis"
a8546,"Janis, Elsie"
a8547,"Bushnell, Curtis C. (Curtis Clark)"
a8548,"Strettell, Alma"
a8549,"Gabriel, Gilbert W. (Gilbert Wolf)"
a8550,"Malcolm, Mrs. (Georgina)"
a8551,"Zitkala-Sa"
a8552,"Gilbert, William"
a8553,"Cook, Sherburne Friend"
a8554,"Wyatt, M. Digby (Matthew Digby), Sir"
a8555,"Horn, Ernest"
a8556,"McConnell, Walter Caruth"
a8557,"Harding, A. R. (Arthur Robert)"
a8558,"Evans, Charles"
a8559,"Dunham, Jacob"
a8560,"Dallas, Robert Charles"
a8561,"Lyon, William Scrugham"
a8562,"Watson, Hy S. (Henry Summer)"
a8563,"Johnson, Willis Fletcher"
a8564,"Coleman, W. S. (William Stephen)"
a8565,"Grimmelshausen, Hans Jacob Christoph von"
a8566,"Gerard, John"
a8567,"Platter, Thomas"
a8568,"Butcher, William Deane"
a8569,"Roux, George"
a8570,"Capablanca, José Raúl"
a8571,"Jones, Mabel Cronise"
a8572,"Saunders, Constance A."
a8573,"Morse, Alice C. (Alice Cordelia)"
a8574,"Fisher, H. A. L. (Herbert Albert Laurens)"
a8575,"Sudermann, Hermann"
a8576,"Miller, Lewis"
a8577,"Wright, Russell Stuart"
a8578,"Shteinberg, Maksimilian"
a8579,"Brooke, Rupert"
a8580,"True, Allen Tupper"
a8581,"Maverick, Samuel"
a8582,"Judson, L. Carroll (Levi Carroll)"
a8583,"Cohen, Helen Louise"
a8584,"Stallcup, William B."
a8585,"Wattles, W. D."
a8586,"Parker, Watson"
a8587,"Wightman, Lulu"
a8588,"Hughes, J. Cecil (John Cecil)"
a8589,"Simmonds, Florence"
a8590,"Weiss, Susan Archer Talley"
a8591,"Klausner, Julius"
a8592,"Merezhkovsky, Dmitry Sergeyevich"
a8593,"Pfungst, Oskar"
a8594,"Shenstone, W. A. (William Ashwell)"
a8595,"Seltzer, Adele Szold"
a8596,"Booth, William"
a8597,"Watts, Miss"
a8598,"Conwell, Russell H."
a8599,"Nichols, John Gough"
a8600,"Northend, Mary Harrod"
a8601,"Heimburg, W."
a8602,"Stall, Sylvanus"
a8603,"Wilder, Theodore"
a8604,"Maslin, T. Paul"
a8605,"Keene, S. F., Mrs."
a8606,"Blackman, William Fremont"
a8607,"Reeve, Sophia"
a8608,"Hall, Mary Elizabeth"
a8609,"Ruck, Berta"
a8610,"Harrison, Elizabeth"
a8611,"Pratt, Anna Bronson Alcott"
a8612,"Moss, Edward George Britton"
a8613,"Hastings, Z. S. (Zachariah Simpson)"
a8614,"McCook, Henry C. (Henry Christopher)"
a8615,"Ryden, Ernest Edwin"
a8616,"Kehoe, Brendan P."
a8617,"Pickthall, Marjorie L. C. (Marjorie Lowry Christie)"
a8618,"West, Noel"
a8619,"Samuel, Herbert Louis Samuel, Viscount"
a8620,"Debs, Eugene V. (Eugene Victor)"
a8621,"Clinedinst, B. West (Benjamin West)"
a8622,"Hamilton, Mary Agnes"
a8623,"Commons, John R. (John Rogers)"
a8624,"Townley, James"
a8625,"Jones, Franklin Day"
a8626,"Lockard, John Ready"
a8627,"Leverage, Henry"
a8628,"Boggess, Arthur Clinton"
a8629,"Biggs, Maude Ashurst"
a8630,"Martin, Marcus J."
a8631,"Claretie, Jules"
a8632,"Chipman, Robert A."
a8633,"Maury, Richard L. (Richard Lancelot)"
a8634,"Bishop, Harry Coghill Watson"
a8635,"McCormack, Thomas J. (Thomas Joseph)"
a8636,"Lucas, Charles Prestwood, Sir"
a8637,"Chamberlin, Joseph Edgar"
a8638,"Merrifield, Mary P. (Mary Philadelphia)"
a8639,"Caddy, Florence"
a8640,"Kreps, Elmer Harry"
a8641,"McLaughlin, Marie L."
a8642,"Hrdlička, Aleš"
a8643,"Kingsley, G. H. (George Henry)"
a8644,"Wallis, Arthur Frederick"
a8645,"Bonstelle, Jessie"
a8646,"Santiagoe, Daniel"
a8647,"Manning, Joseph C. (Joseph Columbus)"
a8648,"Trumble, Alfred"
a8649,"Nicholson, William"
a8650,"Thomssen, Edgar George"
a8651,"Raven-Hill, L. (Leonard)"
a8652,"Chambers, R. W. (Raymond Wilson)"
a8653,"Bird, Isabella L. (Isabella Lucy)"
a8654,"Nansen, Fridtjof"
a8655,"Dill, Samuel"
a8656,"Mills, J. Saxon (John Saxon)"
a8657,"Madhava"
a8658,"Hardy, Laurence M."
a8659,"Gordon, H. Laing (Henry Laing)"
a8660,"Loring, Emilie Baker"
a8661,"Whitelaw, David"
a8662,"Furneaux, William S."
a8663,"Chase, Joseph Cummings"
a8664,"Le Clerc, M. (Charles Gabriel)"
a8665,"Newton, Grace Clarke"
a8666,"MacGillivray, William"
a8667,"Sellar, W. Y. (William Young)"
a8668,"Knowles, Mabel Winifred"
a8669,"Rowlands, Effie Adelaide"
a8670,"Loviot, Fanny"
a8671,"Lindley, H. Esselstyn"
a8672,"Hunter, Martin"
a8673,"Allen, Richard Lamb"
a8674,"Hulme, F. Edward (Frederick Edward)"
a8675,"Sharman, Julian"
a8676,"Edge, Frederick Milnes"
a8677,"Ros, Amanda McKittrick"
a8678,"Winslow, Charles Edward Amory"
a8679,"Eatmor Cranberries"
a8680,"Copeland, Vanness"
a8681,"Sellers, William E."
a8682,"Jordan, Edwin O. (Edwin Oakes)"
a8683,"Bower, John Graham"
a8684,"Taylor, William M. (William Mackergo)"
a8685,"Lloyd, Alfred H. (Alfred Henry)"
a8686,"Phillips, E. C. (Edith Caroline)"
a8687,"Bates, Loïs"
a8688,"Park, John Ranicar"
a8689,"Kringle, George"
a8690,"Poole, Edward Stanley"
a8691,"Hutchison, Joseph C. (Joseph Chrisman)"
a8692,"Gayley, Charles Mills"
a8693,"Grubb, E. Burd (Edward Burd)"
a8694,"Brown, E. E. (Emma Elizabeth)"
a8695,"Young, George"
a8696,"Proctor, H. G. (Harry George)"
a8697,"Devereux, Mary"
a8698,"Trueb, Linda"
a8699,"Shepard, Odell"
a8700,"Holland, Norah M. (Norah Mary)"
a8701,"Clarke, Marcus Andrew Hislop"
a8702,"Wood, Bradford Ripley, Jr."
a8703,"Hartley, Oliver"
a8704,"Lee, J. F."
a8705,"Key, Ellen"
a8706,"Perry, John"
a8707,"Plattsburgh Barracks (N.Y.)"
a8708,"Norfolk, Horatio Edward"
a8709,"Johannsen, O. A. (Oskar Augustus)"
a8710,"Bacon, Frank"
a8711,"Pattullo, George"
a8712,"Benn, Alfred William"
a8713,"Dalquest, Walter Woelber"
a8714,"Garland, John"
a8715,"Holbrook, M. L. (Martin Luther)"
a8716,"Freud, Sigmund"
a8717,"Galloway, William Johnson"
a8718,"Coulter, John"
a8719,"Marcel, Adrian"
a8720,"Ingram, Kenneth"
a8721,"Voynich, E. L. (Ethel Lillian)"
a8722,"Villa Ramírez, Bernardo"
a8723,"Sweet, Henry"
a8724,"Hoover, Thomas"
a8725,"Taylor, Edward Harrison"
a8726,"Gould, Mona"
a8727,"Pendleton, Louis"
a8728,"Diaz, Abby Morton"
a8729,"Bee, James W."
a8730,"Durrant, Stephen David"
a8731,"Okakura, Yoshisaburo"
a8732,"Kerbey, Joseph Orton"
a8733,"Hazelton, I. B. (Isaac Brewster)"
a8734,"Field, Kate"
a8735,"Baukhage, Hilmar R. (Hilmar Robert)"
a8736,"Alexander, Archibald"
a8737,"Marshall, Beatrice"
a8738,"Widtsoe, John Andreas"
a8739,"Collins, John Churton"
a8740,"Galbreath, Edwin C. (Edwin Carter)"
a8741,"Ward, Bernard"
a8742,"Harper, Thomas"
a8743,"Robinson, John H. (John Henry)"
a8744,"Müller, Susannah Grace Sanger"
a8745,"Cooke, Edna"
a8746,"Schäffle, A. (Albert)"
a8747,"Salt, Henry S."
a8748,"Barron, James"
a8749,"Wirt, Mildred A. (Mildred Augustine)"
a8750,"Snaith, J. C. (John Collis)"
a8751,"Dunn-Pattison, R. P."
a8752,"Berkman, Alexander"
a8753,"Tarn, W. W. (William Woodthorpe)"
a8754,"Ingpen, Roger"
a8755,"Evans, A. J. (Alfred John)"
a8756,"Tordoff, Harrison Bruce"
a8757,"Morant, George"
a8758,"Lantz, David E. (David Ernest)"
a8759,"Price, Margaret Evans"
a8760,"Mackie, Charles"
a8761,"Levinger, Lee J. (Lee Joseph)"
a8762,"Walden, Walter"
a8763,"Sayle, Iris Eugenie Friend"
a8764,"Harvey, E. Newton (Edmund Newton)"
a8765,"Findlay, Alexander"
a8766,"Corbin, Thomas W."
a8767,"Deveneau, Margaret H."
a8768,"Henry, George Garr"
a8769,"O'Hegarty, P. S. (Patrick Sarsfield)"
a8770,"Shenton, Edward"
a8771,"Lowell, A. Lawrence (Abbott Lawrence)"
a8772,"Nevinson, J. L. (John Lea)"
a8773,"Hill, Ruth"
a8774,"Brackett, Edward Augustus"
a8775,"Henry, Robert Mitchell"
a8776,"Fry, Henry P. (Henry Peck)"
a8777,"Lanzi, Luigi"
a8778,"Wells, Kate Gannett"
a8779,"Emerson, Charles Wesley"
a8780,"Bonney, T. G. (Thomas George)"
a8781,"Waugh, Ellen"
a8782,"Keller, Gottfried"
a8783,"Storm, Theodor"
a8784,"Chaffers, William"
a8785,"Greenough, Marietta McPherson"
a8786,"Syme, William Anderson"
a8787,"Rand, Edward Kennard"
a8788,"Wheeler, J. M. (Joseph Mazzini)"
a8789,"Stewart, Caroline"
a8790,"Francis H. Leggett &amp; Co."
a8791,"Metcalf, Artie L."
a8792,"Abbott, Henry"
a8793,"Mead, Lucia True Ames"
a8794,"Blatchford, Robert"
a8795,"Trevena, John"
a8796,"Halifax, Clifford"
a8797,"Lowery, George H., Jr."
a8798,"Whittier, John Greenleaf"
a8799,"Arvey, M. Dale (Martin Dale)"
a8800,"Kendall, Edward C."
a8801,"Olmstead, Charles H."
a8802,"Coffin, Haskell"
a8803,"Bigandet, Paul Ambroise"
a8804,"Cockerell, Theodore D. A. (Theodore Dru Alison)"
a8805,"Stirner, Max"
a8806,"Spielhagen, Friedrich"
a8807,"De Lamater, John N."
a8808,"Collins, James"
a8809,"Wright, Jack"
a8810,"McDougall, Marion Gleason"
a8811,"Gardner, Charles"
a8812,"Schele de Vere, M. (Maximilian)"
a8813,"Langley, Peter"
a8814,"Ritson, Joseph"
a8815,"Grove, John"
a8816,"Jarvis, Stinson"
a8817,"Whitmore, Clara Helen"
a8818,"Higginson, Ella"
a8819,"Franzos, Karl Emil"
a8820,"Tyler, Anna Cogswell"
a8821,"Gardiner, H. Norman (Harry Norman)"
a8822,"Samwell, David"
a8823,"Roscoe, Thomas"
a8824,"Kartini, Raden Adjeng"
a8825,"University of Illinois (Urbana-Champaign campus). Extension Service in Agriculture and Home Economics"
a8826,"Dayrell, Elphinstone"
a8827,"Stephenson, S. E. A. H."
a8828,"Prichard, Katharine Susannah"
a8829,"Wright, Sidney Harry"
a8830,"Allyn, Jack"
a8831,"Lord, Eleazar"
a8832,"Fleming, George"
a8833,"Barnard, Ella K. (Ella Kent)"
a8834,"Orbaan, Albert"
a8835,"Furphy, Joseph"
a8836,"Chapman, Ethel M."
a8837,"Thomas, T. H. (Thomas Henry)"
a8838,"Gere, Charles M. (Charles March)"
a8839,"Brent, Charles Henry"
a8840,"Hine, Muriel"
a8841,"Langdon, Roger"
a8842,"Blease, W. Lyon (Walter Lyon)"
a8843,"Kjelgaard, Jim"
a8844,"Davis, Owen"
a8845,"Ryle, J. C. (John Charles)"
a8846,"Grove, Harriet Pyne"
a8847,"Alford, George Howard"
a8848,"Böhm, Anton Wilhelm"
a8849,"Step, Edward"
a8850,"Robinson, Victor"
a8851,"Smith, Annie Rebekah"
a8852,"Halleck, Fitz-Greene"
a8853,"Richmond, Florence Elsa Bell, Lady"
a8854,"Field, Henry M. (Henry Martyn)"
a8855,"Macmillan, Newton"
a8856,"Williams, Elizabeth Whitney"
a8857,"Inchfawn, Fay"
a8858,"Gore, George"
a8859,"Sherrill, Charles Hitchcock"
a8860,"Gray, Niel, Jr."
a8861,"Dawson Scott, C. A. (Catharine Amy)"
a8862,"Linné, Carl von"
a8863,"Dick, Alexander"
a8864,"Tate, Frank"
a8865,"Merritt, Abraham"
a8866,"Graham, Harry"
a8867,"Browne, George Waldo"
a8868,"Pierce, Henry M. (Henry Miller)"
a8869,"Paull, H. B., Mrs."
a8870,"Curling, Henry"
a8871,"Hesiod"
a8872,"Knowles, James Sheridan"
a8873,"Réville, Albert"
a8874,"S. L. M."
a8875,"Wyss, Johann Rudolf"
a8876,"Newman, George A."
a8877,"Warren, Arthur"
a8878,"Hervey, Harry"
a8879,"Farrer, James"
a8880,"Halidom, M. Y."
a8881,"Eötvös, József, báró"
a8882,"Ronald, Mary"
a8883,"Hervey, John Hervey, Baron"
a8884,"Anderson, Benjamin M. (Benjamin McAlester)"
a8885,"Jefferys, Charles W. (Charles William)"
a8886,"Comstock, George C. (George Cary)"
a8887,"Wade, Martin J. (Martin Joseph)"
a8888,"Haslewood, Joseph"
